caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2513619,15-07-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Bebandem,Bebandem,115.549855426965,-8.43323649999994
2385168,15-01-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Banjarangkan,Banjarangkan,115.370425676556,-8.55063999999993
2429556,07-03-2020,1,monyet,76,Tidak sakit,Riau,Bengkalis,Pinggir,Semunai,101.330725575164,1.10855734250003
2511903,13-07-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai kota,Sukajadi,101.264234015972,1.74797606250004
2515498,17-07-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit Timah,101.264234015972,1.74797606250004
2439433,20-03-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Bumi Ayu,101.264234015972,1.74797606250004
2601069,26-11-2020,1,monyet,76,Tidak sakit,Riau,Dumai,Dumai Barat,Pangkalan Sesai,101.480273531262,1.61966638150005
2525416,30-07-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Bebandem,Bebandem,115.549855426965,-8.43323649999994
2581956,26-10-2020,1,monyet,76,Tidak sakit,Riau,Dumai,Dumai kota,Rimba Sekampung,101.264234015972,1.74797606250004
2405315,06-02-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Bukit Batu,Sukajadi,101.905359377013,1.29335707350006
2515207,17-07-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Besan,115.453845762774,-8.51537699999994
2509570,09-07-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Pikat,115.463569037249,-8.52658899999994
2549187,05-09-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Pinggir,Balai Raja,101.065508863004,1.12460219750005
2375611,02-01-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Tengah,109.95679338891,-1.81409412599996
2458651,20-04-2020,1,anjing ras,61,Tidak sakit,Bali,Gianyar,Tampak Siring,Tampaksiring,115.311423746569,-8.44011849999995
2382427,11-01-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Paseh,Drawati,107.805036735944,-7.08141589149994
2518852,22-07-2020,1,kucing lokal,66,Tidak sakit,Riau,Bengkalis,Bantan,Ulu Pulau,102.426579101153,1.46086126500006
