caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3095478,10-05-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Bukittinggi,Guguk Panjang,Bukit Apit Puhun,100.345858257693,-0.27214528549996
3500292,20-12-2022,1,Anjing,60,tidak diketahui,Jawa Barat,Bandung,Pangalengan,Lamajang,107.541265174003,-7.12363219249994
3118441,25-05-2022,2,Anjing,60,tidak diketahui,Kalimantan Barat,Sintang,Tempunak,Kenyabur Baru,111.460222522328,-0.140078075499957
3356889,07-10-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Simpang Hulu,Kualan Tengah,110.472628613387,-0.400377586499957
3305667,02-09-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Kendawangan,Sungai Jelayan,110.433624,-2.16781
3132795,01-06-2022,50,babi,55,tidak diketahui,Sulawesi Tengah,Donggala,Rio Pakava,Lalundu,119.730280856407,-1.32109099549996
3353042,04-10-2022,1,babi,55,tidak diketahui,Nusa Tenggara Timur,Sikka,Alok Barat,Wailiti,122.19205554137,-8.60809097699996
3045165,04-04-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Maharatu,101.441690913686,0.405229472000059
3226717,19-07-2022,1,Anjing,60,tidak diketahui,Bali,Buleleng,Sawan,Bungkulan,115.172054462316,-8.08636799999996
3310933,06-09-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Rejosari,101.500139251461,0.485521673500045
3143512,07-06-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Bukittinggi,Guguk Panjang,Pakan Kurai,100.379776333126,-0.278452931999965
3133931,02-06-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Bina Widya,Sungai Sibam,101.358096,0.512491
3164705,16-06-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Kendawangan,Pangkalan Batu,110.446492139272,-2.16538941899995
3202208,03-07-2022,1,Anjing dalam dewasa,218,tidak diketahui,Bali,Buleleng,Buleleng,Banyuning,115.107123869222,-8.11663399999995
3470917,01-12-2022,1,Anjing,60,tidak diketahui,Riau,Bengkalis,Mandau,Talang Mandi,101.374118439905,1.20837902900004
3165036,16-06-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Sail,Cinta Raja,101.464708325362,0.474366307000054
3134353,02-06-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Sandai,Muara Jekak,110.58248937932,-1.21454268649995
3482146,07-12-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Nanga Tayap,Betenung,110.826360410101,-1.56610250449995
3310969,06-09-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Kulim,Pebatuan,101.509901,0.467925
3143523,07-06-2022,1,Anjing,60,tidak diketahui,Sumatera Barat,Bukittinggi,Mandiangin Koto Selayan,Campago Ipuh,100.378367569399,-0.26496891599993
